id_siniestro,monto_reclamado,dias_desde_inicio_poliza,dias_entre_ocurrencia_reporte,historial_siniestros_asegurado,documentos_completos,id_proveedor,suma_asegurada,cobertura,ciudad,ramo,beneficiario,descripcion,id_asegurado,placa,frecuencia_placa,marca_vehiculo,modelo_vehiculo,anio_vehiculo,frecuencia_conductor_veh,frecuencia_conductor,doc_inconsistente,frecuencia_beneficiario,similitud_narrativa,score,nivel_riesgo,alertas,anomalia_score,es_anomalia
SIN-00365,30181.17,23,5,3,True,P007,34933.13,Dano parcial,Loja,Salud,Grua Rapida,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,ASG-00201,K148C254,1,Toyota,Hilux,2015,0,0,False,92,1.0000000000000002,38,AMARILLO,"Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.06576575114391853,0
SIN-00369,31311.34,11,7,2,True,P007,47450.66,Incendio,Manta,Vehiculos,Grua Rapida,Colision leve en interseccion con semaforo. El tercero presento sus datos.,ASG-00162,B686K175,1,Kia,Sportage,2016,0,1,False,92,1.0000000000000004,34,AMARILLO,"Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",-0.019276190968105067,1
SIN-00373,8524.02,20,7,2,True,P002,11935.92,Dano parcial,Manta,Vida,Clinica San Marcos,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,ASG-00269,P978B109,1,Kia,Sorento,2016,0,0,False,86,0.9999999999999993,39,AMARILLO,"Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.013777054652453491,0
SIN-00375,16252.46,26,5,3,False,P001,22806.14,Robo,Cuenca,Hogar,Taller El Veloz,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,ASG-00070,R878H145,1,Nissan,Kicks,2015,0,0,False,80,1.0,50,ROJO,"Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.04277711929754768,0
SIN-00391,30617.96,25,7,3,True,P002,43076.22,Robo,Manta,Vida,Clinica San Marcos,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,ASG-00353,M579B875,1,Mazda,CX-5,2021,0,0,False,86,1.0000000000000002,46,ROJO,"Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.04023884854875526,0
SIN-00392,9705.84,7,8,6,False,P007,10079.92,Robo,Manta,Vehiculos,Grua Rapida,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,ASG-00250,P247N328,1,Mazda,2,2019,0,1,True,92,1.0,69,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Monto reclamado es el 96% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.010070637173523633,0
SIN-00393,17023.26,6,13,6,False,P002,18745.69,Robo,Loja,Generales,Clinica San Marcos,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,ASG-00130,F863Q171,1,Mazda,3,2012,0,0,True,86,0.9999999999999992,69,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.06585727331269797,0
SIN-00394,46241.9,4,10,5,False,P001,46453.63,Robo,Guayaquil,Hogar,Taller El Veloz,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,ASG-00320,H466D233,1,Kia,Sorento,2014,0,0,True,80,1.0,69,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Monto reclamado es el 100% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",-0.028027689607668216,1
SIN-00395,4804.56,1,11,5,False,P002,5205.65,Robo,Cuenca,Hogar,Clinica San Marcos,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,ASG-00046,B516F394,1,Chevrolet,D-Max,2014,0,0,True,86,0.9999999999999992,69,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",-0.07047333876829032,1
SIN-00396,27084.93,30,4,3,False,P007,38859.25,Robo,Guayaquil,Vida,Grua Rapida,Colision leve en interseccion con semaforo. El tercero presento sus datos.,ASG-00155,G800H153,1,Chevrolet,D-Max,2015,0,0,False,92,1.0000000000000004,50,ROJO,"Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.031317410777605414,0
SIN-00409,31052.4,23,6,3,False,P001,37719.82,Incendio,Manta,Salud,Taller El Veloz,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,ASG-00138,H176R135,1,Toyota,Corolla,2021,0,0,False,80,1.0,42,ROJO,"Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.05824116420194125,0
SIN-00415,5477.56,20,3,3,False,P001,6708.37,Robo,Manta,Hogar,Taller El Veloz,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,ASG-00278,G878F654,1,Chevrolet,Spark,2019,0,0,False,80,0.9999999999999992,52,ROJO,"Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.015253104147591068,0
SIN-00419,26051.75,19,5,3,False,P001,33037.61,Incendio,Loja,Vehiculos,Taller El Veloz,Colision leve en interseccion con semaforo. El tercero presento sus datos.,ASG-00235,R469K475,1,Nissan,Frontier,2013,0,1,False,80,1.0000000000000004,42,ROJO,"Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.09365631452774925,0
SIN-00423,41318.02,26,5,3,False,P002,47433.21,Atencion medica,Loja,Vehiculos,Clinica San Marcos,Choque en parqueadero de centro comercial con camaras de seguridad.,ASG-00185,N797Q358,1,Chevrolet,Captiva,2014,0,1,False,86,1.0,42,ROJO,"Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.0030384110694293698,0
SIN-00427,10302.74,5,14,6,False,P007,10754.83,Robo,Manta,Vehiculos,Grua Rapida,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,ASG-00211,A536B914,1,Mazda,3,2016,0,2,True,92,1.000000000000001,74,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Monto reclamado es el 96% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.03455465454653439,0
SIN-00439,16498.18,4,13,6,False,P002,18282.27,Robo,Manta,Hogar,Clinica San Marcos,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,ASG-00088,D910K287,1,Nissan,Frontier,2020,0,0,True,86,1.0,64,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.05721716963206647,0
SIN-00445,17980.34,8,15,6,False,P002,18111.04,Robo,Cuenca,Hogar,Clinica San Marcos,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,ASG-00117,R268N470,1,Kia,Sorento,2013,0,0,True,86,0.9999999999999993,74,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Monto reclamado es el 99% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.006173427694772027,0
SIN-00449,35210.91,1,9,3,False,P001,38869.51,Robo,Loja,Hogar,Taller El Veloz,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,ASG-00185,A838B681,1,Nissan,Frontier,2012,0,0,True,80,0.9999999999999993,69,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.04367905798517441,0
SIN-00450,48577.78,9,12,3,False,P001,48883.61,Robo,Guayaquil,Vida,Taller El Veloz,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,ASG-00363,C529M594,1,Mazda,CX-5,2019,0,0,True,80,1.000000000000001,74,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Monto reclamado es el 99% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",-0.020422587673446624,1
SIN-00456,12620.85,4,15,4,False,P001,13991.0,Robo,Quito,Vehiculos,Taller El Veloz,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,ASG-00187,C364R987,1,Hyundai,Santa Fe,2018,0,1,True,80,1.0,64,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.02323195726487859,0
SIN-00459,34482.57,30,7,3,True,P007,46585.93,Robo,Manta,Vida,Grua Rapida,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,ASG-00022,J559K267,1,Mazda,CX-5,2021,0,0,False,92,1.000000000000001,51,ROJO,"Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.0068844381318495795,0
SIN-00461,6462.75,6,11,3,False,P002,6940.2,Robo,Quito,Salud,Clinica San Marcos,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,ASG-00091,R906R916,1,Kia,Rio,2017,0,0,True,86,1.0,64,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.02863289360768395,0
SIN-00468,35491.33,5,9,3,False,P007,37068.31,Robo,Quito,Generales,Grua Rapida,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,ASG-00204,F756H227,1,Hyundai,Elantra,2021,0,0,True,92,0.9999999999999993,74,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Monto reclamado es el 96% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.07626124978145998,0
SIN-00476,11908.71,10,9,3,False,P002,13095.83,Robo,Ambato,Vida,Clinica San Marcos,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,ASG-00374,K203F256,1,Kia,Picanto,2024,0,0,True,86,0.9999999999999993,69,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.056758230162361534,0
